date,new_cases,total_cases,new_deaths,total_deaths,new_cases_avg7
2024-03-04,0.0,5276312.0,0.0,37348.0,92.14285714285714
2024-03-05,0.0,5276312.0,0.0,37348.0,92.14285714285714
2024-03-06,0.0,5276312.0,0.0,37348.0,92.14285714285714
2024-03-07,0.0,5276312.0,0.0,37348.0,92.14285714285714
2024-03-08,0.0,5276312.0,0.0,37348.0,92.14285714285714
2024-03-09,0.0,5276312.0,0.0,37348.0,92.14285714285714
2024-03-10,568.0,5276880.0,0.0,37348.0,81.14285714285714
2024-03-11,0.0,5276880.0,0.0,37348.0,81.14285714285714
2024-03-12,0.0,5276880.0,0.0,37348.0,81.14285714285714
2024-03-13,0.0,5276880.0,0.0,37348.0,81.14285714285714
2024-03-14,0.0,5276880.0,0.0,37348.0,81.14285714285714
2024-03-15,0.0,5276880.0,0.0,37348.0,81.14285714285714
2024-03-16,0.0,5276880.0,0.0,37348.0,81.14285714285714
2024-03-17,593.0,5277473.0,0.0,37348.0,84.71428571428571
2024-03-18,0.0,5277473.0,0.0,37348.0,84.71428571428571
2024-03-19,0.0,5277473.0,0.0,37348.0,84.71428571428571
2024-03-20,0.0,5277473.0,0.0,37348.0,84.71428571428571
2024-03-21,0.0,5277473.0,0.0,37348.0,84.71428571428571
2024-03-22,0.0,5277473.0,0.0,37348.0,84.71428571428571
2024-03-23,0.0,5277473.0,0.0,37348.0,84.71428571428571
2024-03-24,512.0,5277985.0,0.0,37348.0,73.14285714285714
2024-03-25,0.0,5277985.0,0.0,37348.0,73.14285714285714
2024-03-26,0.0,5277985.0,0.0,37348.0,73.14285714285714
2024-03-27,0.0,5277985.0,0.0,37348.0,73.14285714285714
2024-03-28,0.0,5277985.0,0.0,37348.0,73.14285714285714
2024-03-29,0.0,5277985.0,0.0,37348.0,73.14285714285714
2024-03-30,0.0,5277985.0,0.0,37348.0,73.14285714285714
2024-03-31,421.0,5278406.0,0.0,37348.0,60.142857142857146
2024-04-01,0.0,5278406.0,0.0,37348.0,60.142857142857146
2024-04-02,0.0,5278406.0,0.0,37348.0,60.142857142857146
2024-04-03,0.0,5278406.0,0.0,37348.0,60.142857142857146
2024-04-04,0.0,5278406.0,0.0,37348.0,60.142857142857146
2024-04-05,0.0,5278406.0,0.0,37348.0,60.142857142857146
2024-04-06,0.0,5278406.0,0.0,37348.0,60.142857142857146
2024-04-07,493.0,5278899.0,1.0,37349.0,70.42857142857143
2024-04-08,0.0,5278899.0,0.0,37349.0,70.42857142857143
2024-04-09,0.0,5278899.0,0.0,37349.0,70.42857142857143
2024-04-10,0.0,5278899.0,0.0,37349.0,70.42857142857143
2024-04-11,0.0,5278899.0,0.0,37349.0,70.42857142857143
2024-04-12,0.0,5278899.0,0.0,37349.0,70.42857142857143
2024-04-13,0.0,5278899.0,0.0,37349.0,70.42857142857143
2024-04-14,246.0,5279145.0,0.0,37349.0,35.142857142857146
2024-04-15,0.0,5279145.0,0.0,37349.0,35.142857142857146
2024-04-16,0.0,5279145.0,0.0,37349.0,35.142857142857146
2024-04-17,0.0,5279145.0,0.0,37349.0,35.142857142857146
2024-04-18,0.0,5279145.0,0.0,37349.0,35.142857142857146
2024-04-19,0.0,5279145.0,0.0,37349.0,35.142857142857146
2024-04-20,0.0,5279145.0,0.0,37349.0,35.142857142857146
2024-04-21,710.0,5279855.0,0.0,37349.0,101.42857142857143
2024-04-22,0.0,5279855.0,0.0,37349.0,101.42857142857143
2024-04-23,0.0,5279855.0,0.0,37349.0,101.42857142857143
2024-04-24,0.0,5279855.0,0.0,37349.0,101.42857142857143
2024-04-25,0.0,5279855.0,0.0,37349.0,101.42857142857143
2024-04-26,0.0,5279855.0,0.0,37349.0,101.42857142857143
2024-04-27,0.0,5279855.0,0.0,37349.0,101.42857142857143
2024-04-28,734.0,5280589.0,1.0,37350.0,104.85714285714286
2024-04-29,0.0,5280589.0,0.0,37350.0,104.85714285714286
2024-04-30,0.0,5280589.0,0.0,37350.0,104.85714285714286
2024-05-01,0.0,5280589.0,0.0,37350.0,104.85714285714286
2024-05-02,0.0,5280589.0,0.0,37350.0,104.85714285714286
2024-05-03,0.0,5280589.0,0.0,37350.0,104.85714285714286
2024-05-04,0.0,5280589.0,0.0,37350.0,104.85714285714286
2024-05-05,734.0,5281323.0,0.0,37350.0,104.85714285714286
2024-05-06,0.0,5281323.0,0.0,37350.0,104.85714285714286
2024-05-07,0.0,5281323.0,0.0,37350.0,104.85714285714286
2024-05-08,0.0,5281323.0,0.0,37350.0,104.85714285714286
2024-05-09,0.0,5281323.0,0.0,37350.0,104.85714285714286
2024-05-10,0.0,5281323.0,0.0,37350.0,104.85714285714286
2024-05-11,0.0,5281323.0,0.0,37350.0,104.85714285714286
2024-05-12,1071.0,5282394.0,0.0,37350.0,153.0
2024-05-13,0.0,5282394.0,0.0,37350.0,153.0
2024-05-14,0.0,5282394.0,0.0,37350.0,153.0
2024-05-15,0.0,5282394.0,0.0,37350.0,153.0
2024-05-16,0.0,5282394.0,0.0,37350.0,153.0
2024-05-17,0.0,5282394.0,0.0,37350.0,153.0
2024-05-18,0.0,5282394.0,0.0,37350.0,153.0
2024-05-19,1230.0,5283624.0,0.0,37350.0,175.71428571428572
2024-05-20,0.0,5283624.0,0.0,37350.0,175.71428571428572
2024-05-21,0.0,5283624.0,0.0,37350.0,175.71428571428572
2024-05-22,0.0,5283624.0,0.0,37350.0,175.71428571428572
2024-05-23,0.0,5283624.0,0.0,37350.0,175.71428571428572
2024-05-24,0.0,5283624.0,0.0,37350.0,175.71428571428572
2024-05-25,0.0,5283624.0,0.0,37350.0,175.71428571428572
2024-05-26,1368.0,5284992.0,0.0,37350.0,195.42857142857142
2024-05-27,0.0,5284992.0,0.0,37350.0,195.42857142857142
2024-05-28,0.0,5284992.0,0.0,37350.0,195.42857142857142
2024-05-29,0.0,5284992.0,0.0,37350.0,195.42857142857142
2024-05-30,0.0,5284992.0,0.0,37350.0,195.42857142857142
2024-05-31,0.0,5284992.0,0.0,37350.0,195.42857142857142
2024-06-01,0.0,5284992.0,0.0,37350.0,195.42857142857142
2024-06-02,1780.0,5286772.0,1.0,37351.0,254.28571428571428
2024-06-03,0.0,5286772.0,0.0,37351.0,254.28571428571428
2024-06-04,0.0,5286772.0,0.0,37351.0,254.28571428571428
2024-06-05,0.0,5286772.0,0.0,37351.0,254.28571428571428
2024-06-06,0.0,5286772.0,0.0,37351.0,254.28571428571428
2024-06-07,0.0,5286772.0,0.0,37351.0,254.28571428571428
2024-06-08,0.0,5286772.0,0.0,37351.0,254.28571428571428
2024-06-09,2069.0,5288841.0,0.0,37351.0,295.57142857142856
2024-06-10,0.0,5288841.0,0.0,37351.0,295.57142857142856
2024-06-11,0.0,5288841.0,0.0,37351.0,295.57142857142856
2024-06-12,0.0,5288841.0,0.0,37351.0,295.57142857142856
2024-06-13,0.0,5288841.0,0.0,37351.0,295.57142857142856
2024-06-14,0.0,5288841.0,0.0,37351.0,295.57142857142856
2024-06-15,0.0,5288841.0,0.0,37351.0,295.57142857142856
2024-06-16,2875.0,5291716.0,0.0,37351.0,410.7142857142857
2024-06-17,0.0,5291716.0,0.0,37351.0,410.7142857142857
2024-06-18,0.0,5291716.0,0.0,37351.0,410.7142857142857
2024-06-19,0.0,5291716.0,0.0,37351.0,410.7142857142857
2024-06-20,0.0,5291716.0,0.0,37351.0,410.7142857142857
2024-06-21,0.0,5291716.0,0.0,37351.0,410.7142857142857
2024-06-22,0.0,5291716.0,0.0,37351.0,410.7142857142857
2024-06-23,2821.0,5294537.0,0.0,37351.0,403.0
2024-06-24,0.0,5294537.0,0.0,37351.0,403.0
2024-06-25,0.0,5294537.0,0.0,37351.0,403.0
2024-06-26,0.0,5294537.0,0.0,37351.0,403.0
2024-06-27,0.0,5294537.0,0.0,37351.0,403.0
2024-06-28,0.0,5294537.0,0.0,37351.0,403.0
2024-06-29,0.0,5294537.0,0.0,37351.0,403.0
2024-06-30,3810.0,5298347.0,0.0,37351.0,544.2857142857143
2024-07-01,0.0,5298347.0,0.0,37351.0,544.2857142857143
2024-07-02,0.0,5298347.0,0.0,37351.0,544.2857142857143
2024-07-03,0.0,5298347.0,0.0,37351.0,544.2857142857143
2024-07-04,0.0,5298347.0,0.0,37351.0,544.2857142857143
2024-07-05,0.0,5298347.0,0.0,37351.0,544.2857142857143
2024-07-06,0.0,5298347.0,0.0,37351.0,544.2857142857143
2024-07-07,3670.0,5302017.0,0.0,37351.0,524.2857142857143
2024-07-08,0.0,5302017.0,0.0,37351.0,524.2857142857143
2024-07-09,0.0,5302017.0,0.0,37351.0,524.2857142857143
2024-07-10,0.0,5302017.0,0.0,37351.0,524.2857142857143
2024-07-11,0.0,5302017.0,0.0,37351.0,524.2857142857143
2024-07-12,0.0,5302017.0,0.0,37351.0,524.2857142857143
2024-07-13,0.0,5302017.0,0.0,37351.0,524.2857142857143
2024-07-14,2833.0,5304850.0,0.0,37351.0,404.7142857142857
2024-07-15,0.0,5304850.0,0.0,37351.0,404.7142857142857
2024-07-16,0.0,5304850.0,0.0,37351.0,404.7142857142857
2024-07-17,0.0,5304850.0,0.0,37351.0,404.7142857142857
2024-07-18,0.0,5304850.0,0.0,37351.0,404.7142857142857
2024-07-19,0.0,5304850.0,0.0,37351.0,404.7142857142857
2024-07-20,0.0,5304850.0,0.0,37351.0,404.7142857142857
2024-07-21,1984.0,5306834.0,0.0,37351.0,283.42857142857144
2024-07-22,0.0,5306834.0,0.0,37351.0,283.42857142857144
2024-07-23,0.0,5306834.0,0.0,37351.0,283.42857142857144
2024-07-24,0.0,5306834.0,0.0,37351.0,283.42857142857144
2024-07-25,0.0,5306834.0,0.0,37351.0,283.42857142857144
2024-07-26,0.0,5306834.0,0.0,37351.0,283.42857142857144
2024-07-27,0.0,5306834.0,0.0,37351.0,283.42857142857144
2024-07-28,1491.0,5308325.0,0.0,37351.0,213.0
2024-07-29,0.0,5308325.0,0.0,37351.0,213.0
2024-07-30,0.0,5308325.0,0.0,37351.0,213.0
2024-07-31,0.0,5308325.0,0.0,37351.0,213.0
2024-08-01,0.0,5308325.0,0.0,37351.0,213.0
2024-08-02,0.0,5308325.0,0.0,37351.0,213.0
2024-08-03,0.0,5308325.0,0.0,37351.0,213.0
2024-08-04,1085.0,5309410.0,0.0,37351.0,155.0
2024-08-05,0.0,0.0,0.0,0.0,155.0
2024-08-06,0.0,0.0,0.0,0.0,155.0
2024-08-07,0.0,0.0,0.0,0.0,155.0
2024-08-08,0.0,0.0,0.0,0.0,155.0
2024-08-09,0.0,0.0,0.0,0.0,155.0
2024-08-10,0.0,0.0,0.0,0.0,155.0
2024-08-11,0.0,0.0,0.0,0.0,0.0
2024-08-12,0.0,0.0,0.0,0.0,0.0
2024-08-13,0.0,0.0,0.0,0.0,0.0
2024-08-14,0.0,0.0,0.0,0.0,0.0
